 time            i(v_i_out)      i(v_i_amp)      v(dac_out)      v(q1)          
 1.75028000e-08  2.03905289e-09  6.79504762e-11  2.63191473e-01  3.82359207e-02 
 1.75128000e-08  2.03905770e-09 -3.22634013e-11  2.63191473e-01  3.82371259e-02 
 1.75228000e-08  2.03905795e-09  6.79237223e-11  2.63191473e-01  3.82383531e-02 
 1.75328000e-08  2.03905331e-09 -3.22404039e-11  2.63191473e-01  3.82395735e-02 
 1.75428000e-08  2.03905181e-09  6.79005036e-11  2.63191473e-01  3.82408155e-02 
 1.75528000e-08  2.03906158e-09 -3.22135951e-11  2.63191473e-01  3.82420505e-02 
 1.75628000e-08  2.03905559e-09  6.78739499e-11  2.63191473e-01  3.82433070e-02 
 1.75728000e-08  2.03905181e-09 -3.21905708e-11  2.63191473e-01  3.82445562e-02 
 1.75828000e-08  2.03904671e-09  6.78508222e-11  2.63191473e-01  3.82458267e-02 
 1.75928000e-08  2.03905537e-09 -3.21641799e-11  2.63191473e-01  3.82470898e-02 
 1.76028000e-08  2.03904471e-09  6.78246365e-11  2.63191473e-01  3.82483739e-02 
 1.76128000e-08  2.03904771e-09 -3.21398287e-11  2.63191473e-01  3.82496504e-02 
 1.76228000e-08  2.03906194e-09  6.78016542e-11  2.63191473e-01  3.82509477e-02 
 1.76328000e-08  2.03905373e-09 -3.21172645e-11  2.63191473e-01  3.82522373e-02 
 1.76428000e-08  2.03904485e-09  6.77755546e-11  2.63191473e-01  3.82535474e-02 
 1.76528000e-08  2.03905254e-09 -3.20909955e-11  2.63191473e-01  3.82548497e-02 
 1.76628000e-08  2.03905526e-09  6.77526322e-11  2.63191473e-01  3.82561724e-02 
 1.76728000e-08  2.03905281e-09 -3.20683461e-11  2.63191473e-01  3.82574870e-02 
 1.76828000e-08  2.03905273e-09  6.77284323e-11  2.63191473e-01  3.82588219e-02 
 1.76928000e-08  2.03905631e-09 -3.20422127e-11  2.63191473e-01  3.82601485e-02 
 1.77028000e-08  2.03905162e-09  6.77022451e-11  2.63191473e-01  3.82614951e-02 
 1.77128000e-08  2.03905834e-09 -3.20199272e-11  2.63191473e-01  3.82628334e-02 
 1.77228000e-08  2.03904723e-09  6.76799885e-11  2.63191473e-01  3.82641915e-02 
 1.77328000e-08  2.03904499e-09 -3.19938907e-11  2.63191473e-01  3.82655411e-02 
 1.77428000e-08  2.03905465e-09  6.76541990e-11  2.63191473e-01  3.82669103e-02 
 1.77528000e-08  2.03904091e-09 -3.19698184e-11  2.63191473e-01  3.82682709e-02 
 1.77628000e-08  2.03905248e-09  6.76313932e-11  2.63191473e-01  3.82696510e-02 
 1.77728000e-08  2.03904882e-09 -3.19472023e-11  2.63191473e-01  3.82710223e-02 
 1.77828000e-08  2.03905367e-09  6.76053667e-11  2.63191473e-01  3.82724128e-02 
 1.77928000e-08  2.03904693e-09 -3.19208676e-11  2.63191473e-01  3.82737945e-02 
 1.78028000e-08  2.03905884e-09  6.75824919e-11  2.63191473e-01  3.82751952e-02 
 1.78128000e-08  2.03905498e-09 -3.18992071e-11  2.63191473e-01  3.82765870e-02 
 1.78228000e-08  2.03905925e-09  6.75594457e-11  2.63191473e-01  3.82779976e-02 
 1.78328000e-08  2.03904385e-09 -3.18735364e-11  2.63191473e-01  3.82793992e-02 
 1.78428000e-08  2.03906264e-09  6.75334120e-11  2.63191473e-01  3.82808194e-02 
 1.78528000e-08  2.03904482e-09 -3.18495158e-11  2.63191473e-01  3.82822305e-02 
 1.78628000e-08  2.03906072e-09  6.75113553e-11  2.63191473e-01  3.82836600e-02 
 1.78728000e-08  2.03905015e-09 -3.18275008e-11  2.63191473e-01  3.82850803e-02 
 1.78828000e-08  2.03905301e-09  6.74861716e-11  2.63191473e-01  3.82865189e-02 
 1.78928000e-08  2.03905262e-09 -3.18023171e-11  2.63191473e-01  3.82879481e-02 
 1.79028000e-08  2.03904873e-09  6.74638275e-11  2.63191473e-01  3.82893954e-02 
 1.79128000e-08  2.03904851e-09 -3.17803701e-11  2.63191473e-01  3.82908333e-02 
 1.79228000e-08  2.03904552e-09  6.74404302e-11  2.63191473e-01  3.82922891e-02 
 1.79328000e-08  2.03905648e-09 -3.17552769e-11  2.63191473e-01  3.82937354e-02 
 1.79428000e-08  2.03903838e-09  6.74149809e-11  2.63191473e-01  3.82951995e-02 
 1.79528000e-08  2.03906028e-09 -3.17334685e-11  2.63191473e-01  3.82966538e-02 
 1.79628000e-08  2.03903916e-09  6.73930999e-11  2.63191473e-01  3.82981259e-02 
 1.79728000e-08  2.03905848e-09 -3.17084545e-11  2.63191473e-01  3.82995881e-02 
 1.79828000e-08  2.03904368e-09  6.73683884e-11  2.63191473e-01  3.83010678e-02 
 1.79928000e-08  2.03904441e-09 -3.16859066e-11  2.63191473e-01  3.83025377e-02 
 1.80028000e-08  2.03905423e-09  6.73467331e-11  2.63191473e-01  3.83040249e-02 
 1.80128000e-08  2.03905257e-09 -3.16614561e-11  2.63191473e-01  3.83055021e-02 
 1.80228000e-08  2.03905279e-09  6.73219240e-11  2.63191473e-01  3.83069965e-02 
 1.80328000e-08  2.03905032e-09 -3.16382473e-11  2.63191473e-01  3.83084809e-02 
 1.80428000e-08  2.03905270e-09  6.73002357e-11  2.63191473e-01  3.83099822e-02 
 1.80528000e-08  2.03904713e-09 -3.16168247e-11  2.63191473e-01  3.83114734e-02 
 1.80628000e-08  2.03905268e-09  6.72756303e-11  2.63191473e-01  3.83129815e-02 
 1.80728000e-08  2.03905462e-09 -3.15917926e-11  2.63191473e-01  3.83144794e-02 
 1.80828000e-08  2.03905273e-09  6.72533988e-11  2.63191473e-01  3.83159940e-02 
 1.80928000e-08  2.03905814e-09 -3.15703922e-11  2.63191473e-01  3.83174982e-02 
 1.81028000e-08  2.03905293e-09  6.72303673e-11  2.63191473e-01  3.83190190e-02 
 1.81128000e-08  2.03905820e-09 -3.15456963e-11  2.63191473e-01  3.83205295e-02 
 1.81228000e-08  2.03904699e-09  6.72063538e-11  2.63191473e-01  3.83220563e-02 
 1.81328000e-08  2.03905393e-09 -3.15241423e-11  2.63191473e-01  3.83235727e-02 
 1.81428000e-08  2.03904652e-09  6.71846861e-11  2.63191473e-01  3.83251054e-02 
 1.81528000e-08  2.03905162e-09 -3.15000132e-11  2.63191473e-01  3.83266275e-02 
 1.81628000e-08  2.03905057e-09  6.71601581e-11  2.63191473e-01  3.83281657e-02 
 1.81728000e-08  2.03903899e-09 -3.14766287e-11  2.63191473e-01  3.83296933e-02 
 1.81828000e-08  2.03903983e-09  6.71391082e-11  2.63191473e-01  3.83312369e-02 
 1.81928000e-08  2.03904782e-09 -3.14559850e-11  2.63191473e-01  3.83327698e-02 
 1.82028000e-08  2.03905382e-09  6.71161320e-11  2.63191473e-01  3.83343185e-02 
 1.82128000e-08  2.03904743e-09 -3.14315004e-11  2.63191473e-01  3.83358565e-02 
 1.82228000e-08  2.03905146e-09  6.70916018e-11  2.63191473e-01  3.83374102e-02 
 1.82328000e-08  2.03905742e-09 -3.14103017e-11  2.63191473e-01  3.83389530e-02 
 1.82428000e-08  2.03905304e-09  6.70702882e-11  2.63191473e-01  3.83405114e-02 
 1.82528000e-08  2.03905279e-09 -3.13861848e-11  2.63191473e-01  3.83420589e-02 
 1.82628000e-08  2.03906162e-09  6.70464927e-11  2.63191473e-01  3.83436218e-02 
 1.82728000e-08  2.03904621e-09 -3.13636896e-11  2.63191473e-01  3.83451737e-02 
 1.82828000e-08  2.03906064e-09  6.70253401e-11  2.63191473e-01  3.83467409e-02 
 1.82928000e-08  2.03904430e-09 -3.13423207e-11  2.63191473e-01  3.83482971e-02 
 1.83028000e-08  2.03904954e-09  6.70014178e-11  2.63191473e-01  3.83498684e-02 
 1.83128000e-08  2.03905296e-09 -3.13183623e-11  2.63191473e-01  3.83514287e-02 
 1.83228000e-08  2.03905273e-09  6.69804154e-11  2.63191473e-01  3.83530039e-02 
 1.83328000e-08  2.03904510e-09 -3.12982967e-11  2.63191473e-01  3.83545681e-02 
 1.83428000e-08  2.03906653e-09  6.69585801e-11  2.63191473e-01  3.83561470e-02 
 1.83528000e-08  2.03905112e-09 -3.12745351e-11  2.63191473e-01  3.83577148e-02 
 1.83628000e-08  2.03905221e-09  6.69344797e-11  2.63191473e-01  3.83592973e-02 
 1.83728000e-08  2.03905482e-09 -3.12539317e-11  2.63191473e-01  3.83608685e-02 
 1.83828000e-08  2.03905290e-09  6.69135178e-11  2.63191473e-01  3.83624543e-02 
 1.83928000e-08  2.03904768e-09 -3.12298822e-11  2.63191473e-01  3.83640289e-02 
 1.84028000e-08  2.03905012e-09  6.68902380e-11  2.63191473e-01  3.83656179e-02 
 1.84128000e-08  2.03906966e-09 -3.12075523e-11  2.63191473e-01  3.83671955e-02 
 1.84228000e-08  2.03904774e-09  6.68691810e-11  2.63191473e-01  3.83687874e-02 
 1.84328000e-08  2.03905212e-09 -3.11867965e-11  2.63191473e-01  3.83703680e-02 
 1.84428000e-08  2.03906095e-09  6.68470338e-11  2.63191473e-01  3.83719627e-02 
 1.84528000e-08  2.03905629e-09 -3.11636930e-11  2.63191473e-01  3.83735461e-02 
 1.84628000e-08  2.03905790e-09  6.68232464e-11  2.63191473e-01  3.83751434e-02 
 1.84728000e-08  2.03905329e-09 -3.11432635e-11  2.63191473e-01  3.83767293e-02 
 1.84828000e-08  2.03905176e-09  6.68033094e-11  2.63191473e-01  3.83783290e-02 
 1.84928000e-08  2.03906178e-09 -3.11193146e-11  2.63191473e-01  3.83799173e-02 
 1.85028000e-08  2.03905587e-09  6.67794551e-11  2.63191473e-01  3.83815193e-02 
 1.85128000e-08  2.03906234e-09 -3.10973665e-11  2.63191473e-01  3.83831098e-02 
 1.85228000e-08  2.03905529e-09  6.67591314e-11  2.63191473e-01  3.83847139e-02 
 1.85328000e-08  2.03905151e-09 -3.10768220e-11  2.63191473e-01  3.83863065e-02 
 1.85428000e-08  2.03905784e-09  6.67352334e-11  2.63191473e-01  3.83879125e-02 
 1.85528000e-08  2.03905129e-09 -3.10536488e-11  2.63191473e-01  3.83895069e-02 
 1.85628000e-08  2.03906212e-09  6.67145978e-11  2.63191473e-01  3.83911147e-02 
 1.85728000e-08  2.03905393e-09 -3.10335467e-11  2.63191473e-01  3.83927109e-02 
 1.85828000e-08  2.03906184e-09  6.66932809e-11  2.63191473e-01  3.83943202e-02 
 1.85928000e-08  2.03905759e-09 -3.10096333e-11  2.63191473e-01  3.83959179e-02 
 1.86028000e-08  2.03905629e-09  6.66701703e-11  2.63191473e-01  3.83975287e-02 
 1.86128000e-08  2.03905720e-09 -3.09904008e-11  2.63191473e-01  3.83991278e-02 
 1.86228000e-08  2.03904552e-09  6.66504139e-11  2.63191473e-01  3.84007399e-02 
 1.86328000e-08  2.03905840e-09 -3.09673396e-11  2.63191473e-01  3.84023402e-02 
 1.86428000e-08  2.03905767e-09  6.66273859e-11  2.63191473e-01  3.84039534e-02 
 1.86528000e-08  2.03905479e-09 -3.09460316e-11  2.63191473e-01  3.84055548e-02 
 1.86628000e-08  2.03907000e-09  6.66075285e-11  2.63191473e-01  3.84071689e-02 
 1.86728000e-08  2.03904235e-09 -3.09263058e-11  2.63191473e-01  3.84087712e-02 
 1.86828000e-08  2.03905404e-09  6.65864654e-11  2.63191473e-01  3.84103862e-02 
 1.86928000e-08  2.03904199e-09 -3.09030690e-11  2.63191473e-01  3.84119893e-02 
 1.87028000e-08  2.03905618e-09  6.65630153e-11  2.63191473e-01  3.84136048e-02 
 1.87128000e-08  2.03904868e-09 -3.08836939e-11  2.63191473e-01  3.84152086e-02 
 1.87228000e-08  2.03906187e-09  6.65437164e-11  2.63191473e-01  3.84168247e-02 
 1.87328000e-08  2.03905223e-09 -3.08613805e-11  2.63191473e-01  3.84184289e-02 
 1.87428000e-08  2.03905526e-09  6.65212087e-11  2.63191473e-01  3.84200453e-02 
 1.87528000e-08  2.03904818e-09 -3.08392106e-11  2.63191473e-01  3.84216498e-02 
 1.87628000e-08  2.03906306e-09  6.65013681e-11  2.63191473e-01  3.84232665e-02 
 1.87728000e-08  2.03904516e-09 -3.08199331e-11  2.63191473e-01  3.84248712e-02 
 1.87828000e-08  2.03906040e-09  6.64806585e-11  2.63191473e-01  3.84264879e-02 
 1.87928000e-08  2.03904563e-09 -3.07974087e-11  2.63191473e-01  3.84280927e-02 
 1.88028000e-08  2.03906309e-09  6.64580119e-11  2.63191473e-01  3.84297093e-02 
 1.88128000e-08  2.03905210e-09 -3.07777565e-11  2.63191473e-01  3.84313140e-02 
 1.88228000e-08  2.03906164e-09  6.64382449e-11  2.63191473e-01  3.84329304e-02 
 1.88328000e-08  2.03905232e-09 -3.07554968e-11  2.63191473e-01  3.84345349e-02 
 1.88428000e-08  2.03904807e-09  6.64159967e-11  2.63191473e-01  3.84361510e-02 
 1.88528000e-08  2.03906134e-09 -3.07345675e-11  2.63191473e-01  3.84377551e-02 
 1.88628000e-08  2.03904674e-09  6.63963891e-11  2.63191473e-01  3.84393707e-02 
 1.88728000e-08  2.03906248e-09 -3.07147992e-11  2.63191473e-01  3.84409743e-02 
 1.88828000e-08  2.03905412e-09  6.63736457e-11  2.63191473e-01  3.84425892e-02 
 1.88928000e-08  2.03905440e-09 -3.06922725e-11  2.63191473e-01  3.84441922e-02 
 1.89028000e-08  2.03905615e-09  6.63544841e-11  2.63191473e-01  3.84458064e-02 
 1.89128000e-08  2.03905007e-09 -3.06733729e-11  2.63191473e-01  3.84474086e-02 
 1.89228000e-08  2.03905382e-09  6.63343082e-11  2.63191473e-01  3.84490220e-02 
 1.89328000e-08  2.03904632e-09 -3.06509749e-11  2.63191473e-01  3.84506233e-02 
 1.89428000e-08  2.03905146e-09  6.63115739e-11  2.63191473e-01  3.84522356e-02 
 1.89528000e-08  2.03905426e-09 -3.06296318e-11  2.63191473e-01  3.84538359e-02 
 1.89628000e-08  2.03905773e-09  6.62921179e-11  2.63191473e-01  3.84554472e-02 
 1.89728000e-08  2.03904524e-09 -3.06111397e-11  2.63191473e-01  3.84570463e-02 
 1.89828000e-08  2.03906323e-09  6.62702933e-11  2.63191473e-01  3.84586563e-02 
 1.89928000e-08  2.03904879e-09 -3.05891348e-11  2.63191473e-01  3.84602542e-02 
 1.90028000e-08  2.03904763e-09  6.62511713e-11  2.63191473e-01  3.84618628e-02 
 1.90128000e-08  2.03904924e-09 -3.05706246e-11  2.63191473e-01  3.84634593e-02 
 1.90228000e-08  2.03906200e-09  6.62308314e-11  2.63191473e-01  3.84650664e-02 
 1.90328000e-08  2.03906478e-09 -3.05485680e-11  2.63191473e-01  3.84666615e-02 
 1.90428000e-08  2.03904852e-09  6.62085677e-11  2.63191473e-01  3.84682670e-02 
 1.90528000e-08  2.03905099e-09 -3.05278397e-11  2.63191473e-01  3.84698604e-02 
 1.90628000e-08  2.03905887e-09  6.61896966e-11  2.63191473e-01  3.84714642e-02 
 1.90728000e-08  2.03904988e-09 -3.05090898e-11  2.63191473e-01  3.84730559e-02 
 1.90828000e-08  2.03906053e-09  6.61681937e-11  2.63191473e-01  3.84746578e-02 
 1.90928000e-08  2.03905557e-09 -3.04868879e-11  2.63191473e-01  3.84762477e-02 
 1.91028000e-08  2.03906478e-09  6.61489471e-11  2.63191473e-01  3.84778477e-02 
 1.91128000e-08  2.03904671e-09 -3.04683419e-11  2.63191473e-01  3.84794356e-02 
 1.91228000e-08  2.03906056e-09  6.61289029e-11  2.63191473e-01  3.84810335e-02 
 1.91328000e-08  2.03905662e-09 -3.04465977e-11  2.63191473e-01  3.84826193e-02 
 1.91428000e-08  2.03906336e-09  6.61069161e-11  2.63191473e-01  3.84842151e-02 
 1.91528000e-08  2.03905659e-09 -3.04262181e-11  2.63191473e-01  3.84857988e-02 
 1.91628000e-08  2.03905015e-09  6.60886848e-11  2.63191473e-01  3.84873922e-02 
 1.91728000e-08  2.03905412e-09 -3.04082775e-11  2.63191473e-01  3.84889736e-02 
 1.91828000e-08  2.03905332e-09  6.60666807e-11  2.63191473e-01  3.84905647e-02 
 1.91928000e-08  2.03905346e-09 -3.03865107e-11  2.63191473e-01  3.84921437e-02 
 1.92028000e-08  2.03905601e-09  6.60478449e-11  2.63191473e-01  3.84937323e-02 
 1.92128000e-08  2.03905990e-09 -3.03680045e-11  2.63191473e-01  3.84953089e-02 
 1.92228000e-08  2.03906323e-09  6.60285690e-11  2.63191473e-01  3.84968948e-02 
 1.92328000e-08  2.03904802e-09 -3.03465747e-11  2.63191473e-01  3.84984688e-02 
 1.92428000e-08  2.03905673e-09  6.60071651e-11  2.63191473e-01  3.85000521e-02 
 1.92528000e-08  2.03904696e-09 -3.03263848e-11  2.63191473e-01  3.85016234e-02 
 1.92628000e-08  2.03905901e-09  6.59887533e-11  2.63191473e-01  3.85032039e-02 
 1.92728000e-08  2.03905149e-09 -3.03084731e-11  2.63191473e-01  3.85047724e-02 
 1.92828000e-08  2.03905829e-09  6.59693480e-11  2.63191473e-01  3.85063500e-02 
 1.92928000e-08  2.03904796e-09 -3.02869062e-11  2.63191473e-01  3.85079156e-02 
 1.93028000e-08  2.03906445e-09  6.59477697e-11  2.63191473e-01  3.85094902e-02 
 1.93128000e-08  2.03905629e-09 -3.02693153e-11  2.63191473e-01  3.85110529e-02 
 1.93228000e-08  2.03905873e-09  6.59302188e-11  2.63191473e-01  3.85126244e-02 
 1.93328000e-08  2.03906142e-09 -3.02481586e-11  2.63191473e-01  3.85141840e-02 
 1.93428000e-08  2.03904779e-09  6.59084893e-11  2.63191473e-01  3.85157524e-02 
 1.93528000e-08  2.03906350e-09 -3.02283182e-11  2.63191473e-01  3.85173088e-02 
 1.93628000e-08  2.03904793e-09  6.58906930e-11  2.63191473e-01  3.85188740e-02 
 1.93728000e-08  2.03905087e-09 -3.02106255e-11  2.63191473e-01  3.85204271e-02 
 1.93828000e-08  2.03905901e-09  6.58696630e-11  2.63191473e-01  3.85219889e-02 
 1.93928000e-08  2.03904618e-09 -3.01894405e-11  2.63191473e-01  3.85235387e-02 
 1.94028000e-08  2.03905631e-09  6.58512591e-11  2.63191473e-01  3.85250971e-02 
 1.94128000e-08  2.03904840e-09 -3.01712851e-11  2.63191473e-01  3.85266435e-02 
 1.94228000e-08  2.03905804e-09  6.58321395e-11  2.63191473e-01  3.85281983e-02 
 1.94328000e-08  2.03905287e-09 -3.01503976e-11  2.63191473e-01  3.85297412e-02 
 1.94428000e-08  2.03904957e-09  6.58109031e-11  2.63191473e-01  3.85312924e-02 
 1.94528000e-08  2.03906009e-09 -3.01306143e-11  2.63191473e-01  3.85328317e-02 
 1.94628000e-08  2.03905032e-09  6.57934196e-11  2.63191473e-01  3.85343792e-02 
 1.94728000e-08  2.03904782e-09 -3.01137493e-11  2.63191473e-01  3.85359148e-02 
 1.94828000e-08  2.03906375e-09  6.57745773e-11  2.63191473e-01  3.85374585e-02 
 1.94928000e-08  2.03904685e-09 -3.00927781e-11  2.63191473e-01  3.85389904e-02 
 1.95028000e-08  2.03905917e-09  6.57534873e-11  2.63191473e-01  3.85405302e-02 
 1.95128000e-08  2.03906203e-09 -3.00754680e-11  2.63191473e-01  3.85420582e-02 
 1.95228000e-08  2.03905504e-09  6.57358436e-11  2.63191473e-01  3.85435942e-02 
 1.95328000e-08  2.03905881e-09 -3.00545240e-11  2.63191473e-01  3.85451183e-02 
 1.95428000e-08  2.03905479e-09  6.57146574e-11  2.63191473e-01  3.85466502e-02 
 1.95528000e-08  2.03905840e-09 -3.00348206e-11  2.63191473e-01  3.85481703e-02 
 1.95628000e-08  2.03906309e-09  6.56969747e-11  2.63191473e-01  3.85496981e-02 
 1.95728000e-08  2.03905903e-09 -3.00178830e-11  2.63191473e-01  3.85512142e-02 
 1.95828000e-08  2.03904960e-09  6.56783502e-11  2.63191473e-01  3.85527378e-02 
 1.95928000e-08  2.03906339e-09 -2.99972073e-11  2.63191473e-01  3.85542497e-02 
 1.96028000e-08  2.03905623e-09  6.56577372e-11  2.63191473e-01  3.85557691e-02 
 1.96128000e-08  2.03905604e-09 -2.99778387e-11  2.63191473e-01  3.85572768e-02 
 1.96228000e-08  2.03905176e-09  6.56406022e-11  2.63191473e-01  3.85587919e-02 
 1.96328000e-08  2.03905140e-09 -2.99610575e-11  2.63191473e-01  3.85602953e-02 
 1.96428000e-08  2.03904854e-09  6.56201635e-11  2.63191473e-01  3.85618060e-02 
 1.96528000e-08  2.03904818e-09 -2.99405965e-11  2.63191473e-01  3.85633050e-02 
 1.96628000e-08  2.03905584e-09  6.56026250e-11  2.63191473e-01  3.85648113e-02 
 1.96728000e-08  2.03905315e-09 -2.99231556e-11  2.63191473e-01  3.85663059e-02 
 1.96828000e-08  2.03906195e-09  6.55838810e-11  2.63191473e-01  3.85678076e-02 
 1.96928000e-08  2.03904832e-09 -2.99029856e-11  2.63191473e-01  3.85692978e-02 
 1.97028000e-08  2.03905917e-09  6.55638073e-11  2.63191473e-01  3.85707949e-02 
 1.97128000e-08  2.03904241e-09 -2.98839783e-11  2.63191473e-01  3.85722805e-02 
 1.97228000e-08  2.03905787e-09  6.55465844e-11  2.63191473e-01  3.85737730e-02 
 1.97328000e-08  2.03904785e-09 -2.98675017e-11  2.63191473e-01  3.85752539e-02 
 1.97428000e-08  2.03905642e-09  6.55283831e-11  2.63191473e-01  3.85767417e-02 
 1.97528000e-08  2.03904735e-09 -2.98473402e-11  2.63191473e-01  3.85782179e-02 
 1.97628000e-08  2.03905254e-09  6.55078916e-11  2.63191473e-01  3.85797009e-02 
 1.97728000e-08  2.03905173e-09 -2.98304641e-11  2.63191473e-01  3.85811724e-02 
 1.97828000e-08  2.03905340e-09  6.54912247e-11  2.63191473e-01  3.85826506e-02 
 1.97928000e-08  2.03905018e-09 -2.98100184e-11  2.63191473e-01  3.85841173e-02 
 1.98028000e-08  2.03904779e-09  6.54709041e-11  2.63191473e-01  3.85855905e-02 
 1.98128000e-08  2.03904038e-09 -2.97911812e-11  2.63191473e-01  3.85870523e-02 
 1.98228000e-08  2.03906045e-09  6.54535197e-11  2.63191473e-01  3.85885206e-02 
 1.98328000e-08  2.03905529e-09 -2.97745115e-11  2.63191473e-01  3.85899775e-02 
 1.98428000e-08  2.03905218e-09  6.54358709e-11  2.63191473e-01  3.85914408e-02 
 1.98528000e-08  2.03905851e-09 -2.97547240e-11  2.63191473e-01  3.85928927e-02 
 1.98628000e-08  2.03906003e-09  6.54149510e-11  2.63191473e-01  3.85943509e-02 
 1.98728000e-08  2.03905576e-09 -2.97376925e-11  2.63191473e-01  3.85957977e-02 
 1.98828000e-08  2.03905645e-09  6.53981769e-11  2.63191473e-01  3.85972508e-02 
 1.98928000e-08  2.03905209e-09 -2.97177705e-11  2.63191473e-01  3.85986926e-02 
 1.99028000e-08  2.03906489e-09  6.53785796e-11  2.63191473e-01  3.86001404e-02 
 1.99128000e-08  2.03905545e-09 -2.96991633e-11  2.63191473e-01  3.86015771e-02 
 1.99228000e-08  2.03905712e-09  6.53612646e-11  2.63191473e-01  3.86030197e-02 
 1.99328000e-08  2.03905395e-09 -2.96826711e-11  2.63191473e-01  3.86044511e-02 
 1.99428000e-08  2.03905631e-09  6.53434134e-11  2.63191473e-01  3.86058884e-02 
 1.99528000e-08  2.03905409e-09 -2.96628907e-11  2.63191473e-01  3.86073146e-02 
 1.99628000e-08  2.03905831e-09  6.53236959e-11  2.63191473e-01  3.86087466e-02 
 1.99728000e-08  2.03905154e-09 -2.96441821e-11  2.63191473e-01  3.86101675e-02 
 1.99828000e-08  2.03905634e-09  6.53066938e-11  2.63191473e-01  3.86115941e-02 
 1.99928000e-08  2.03905973e-09 -2.96279217e-11  2.63191473e-01  3.86130096e-02 
 2.00000000e-08  2.03904816e-09  6.52837287e-11  2.63191473e-01  3.86140343e-02 
